date,away_team,away_runs,away_hits,away_errors,home_team,home_runs,home_hits,home_errors
2019-09-05,Giants,0,4,1,Cardinals,10,12,0
2019-09-05,Angels,6,10,0,Athletics,10,10,1
2019-09-05,Rangers,3,5,2,Orioles,1,10,2
2019-09-05,Marlins,10,16,2,Pirates,7,10,2
2019-09-05,Blue Jays,4,8,2,Rays,6,9,0
2019-09-05,Twins,2,2,1,Red Sox,1,4,1
2019-09-05,Cubs,10,16,2,Brewers,5,6,1
2019-09-05,Nationals,2,3,0,Braves,4,6,0
2019-09-05,Mariners,9,12,1,Astros,11,11,0
2019-09-06,Cardinals,4,9,0,Pirates,9,12,0
2019-09-06,Rangers,7,12,0,Orioles,6,10,0
2019-09-06,D-backs,7,12,0,Reds,5,7,0
2019-09-06,Blue Jays,0,2,1,Rays,5,9,0
2019-09-06,Phillies,4,9,0,Mets,5,10,0
2019-09-06,Royals,3,9,0,Marlins,0,7,1
2019-09-06,Yankees,1,3,0,Red Sox,6,6,0
2019-09-06,Nationals,3,9,2,Braves,4,7,0
2019-09-06,Mariners,4,4,1,Astros,7,9,1
2019-09-06,Indians,6,10,1,Twins,2,9,0
2019-09-06,Angels,5,5,0,White Sox,4,6,0
2019-09-06,Cubs,1,3,2,Brewers,7,10,0
2019-09-06,Athletics,7,12,1,Tigers,3,5,0
2019-09-06,Tigers,5,11,0,Athletics,4,6,0
2019-09-06,Rockies,3,7,0,Padres,2,5,1
2019-09-06,Giants,5,9,0,Dodgers,4,6,0
2019-09-07,Yankees,5,9,0,Red Sox,1,5,0
2019-09-07,D-backs,2,4,0,Reds,0,3,2
2019-09-07,Blue Jays,3,6,0,Rays,5,8,0
2019-09-07,Royals,7,10,0,Marlins,2,4,3
2019-09-07,Cardinals,10,11,0,Pirates,1,6,2
2019-09-07,Rangers,9,12,2,Orioles,4,6,3
2019-09-07,Mariners,1,6,0,Astros,2,6,1
2019-09-07,Indians,3,7,1,Twins,5,7,0
2019-09-07,Phillies,5,11,2,Mets,0,6,1
2019-09-07,Angels,8,11,1,White Sox,7,8,1
2019-09-07,Cubs,2,4,1,Brewers,3,7,1
2019-09-07,Nationals,4,5,0,Braves,5,6,0
2019-09-07,Rockies,0,3,0,Padres,3,6,0
2019-09-07,Tigers,2,9,0,Athletics,10,12,0
2019-09-07,Giants,1,5,0,Dodgers,0,4,0
2019-09-08,Rangers,10,20,0,Orioles,4,7,0
2019-09-08,D-backs,3,3,0,Reds,4,12,1
2019-09-08,Blue Jays,3,6,0,Rays,8,10,0
2019-09-08,Phillies,10,13,0,Mets,7,14,1
2019-09-08,Royals,0,4,1,Marlins,9,13,0
2019-09-08,Nationals,9,17,0,Braves,4,7,0
2019-09-08,Cardinals,2,5,0,Pirates,0,5,0
2019-09-08,Mariners,1,1,1,Astros,21,22,0
2019-09-08,Indians,5,11,0,Twins,2,5,0
2019-09-08,Angels,1,5,0,White Sox,5,11,0
2019-09-08,Cubs,5,7,0,Brewers,8,9,1
2019-09-08,Tigers,1,2,1,Athletics,3,7,0
2019-09-08,Rockies,1,4,0,Padres,2,7,0
2019-09-08,Giants,0,4,1,Dodgers,5,5,0
2019-09-08,Yankees,10,13,0,Red Sox,5,9,3
2019-09-09,Braves,7,8,0,Phillies,2,5,0
2019-09-09,D-backs,1,3,0,Mets,3,9,1
2019-09-09,Yankees,5,12,0,Red Sox,0,7,0
2019-09-09,Brewers,8,12,0,Marlins,3,10,0
2019-09-09,Athletics,0,3,1,Astros,15,17,1
2019-09-09,Pirates,6,10,0,Giants,4,9,1
2019-09-09,Indians,6,9,0,Angels,2,7,1
2019-09-09,Cubs,10,15,2,Padres,2,9,1
2019-09-10,Yankees,11,11,1,Tigers,12,16,0
2019-09-10,Dodgers,7,13,1,Orioles,3,7,0
2019-09-10,Braves,5,10,0,Phillies,6,8,1
2019-09-10,Red Sox,3,8,0,Blue Jays,4,9,0
2019-09-10,D-backs,2,10,0,Mets,3,5,0
2019-09-10,Brewers,4,6,0,Marlins,3,8,1
2019-09-10,Nationals,0,2,0,Twins,5,6,1
2019-09-10,Rays,5,10,1,Rangers,3,5,2
2019-09-10,Athletics,21,25,0,Astros,7,12,0
2019-09-10,Royals,3,8,1,White Sox,7,9,0
2019-09-10,Cardinals,1,6,0,Rockies,2,7,1
2019-09-10,Pirates,4,7,1,Giants,5,9,0
2019-09-10,Indians,8,8,0,Angels,0,4,0
2019-09-10,Cubs,8,9,1,Padres,9,11,1
2019-09-10,Reds,3,8,0,Mariners,4,4,0
2019-09-11,Dodgers,3,6,2,Orioles,7,9,0
2019-09-11,Braves,3,7,0,Phillies,1,5,1
2019-09-11,Red Sox,0,2,1,Blue Jays,8,11,1
2019-09-11,D-backs,0,7,0,Mets,9,11,0
2019-09-11,Brewers,7,8,2,Marlins,5,8,0
2019-09-11,Nationals,6,9,0,Twins,2,8,0
2019-09-11,Rays,9,12,1,Rangers,10,10,0
2019-09-11,Indians,4,10,0,Angels,3,7,0
2019-09-11,Athletics,5,7,0,Astros,3,8,0
2019-09-11,Royals,8,14,0,White Sox,6,8,0
2019-09-11,Cardinals,1,6,0,Rockies,2,6,2
2019-09-11,Pirates,6,9,2,Giants,3,3,2
2019-09-11,Cubs,0,3,2,Padres,4,7,0
2019-09-11,Reds,3,5,1,Mariners,5,4,0
2019-09-12,D-backs,1,4,1,Mets,11,11,0
2019-09-12,Yankees,10,10,0,Tigers,4,11,3
2019-09-12,Yankees,6,11,1,Tigers,4,7,1
2019-09-12,Brewers,3,6,1,Marlins,2,7,0
2019-09-12,Royals,6,6,0,White Sox,3,11,1
2019-09-12,Cardinals,10,11,0,Rockies,3,7,0
2019-09-12,Cubs,4,8,0,Padres,1,5,0
2019-09-12,Pirates,4,8,0,Giants,2,8,0
2019-09-12,Red Sox,7,12,0,Blue Jays,4,7,3
2019-09-12,Dodgers,4,6,0,Orioles,2,2,1
2019-09-12,Braves,5,7,0,Phillies,9,11,1
2019-09-12,Nationals,12,14,0,Twins,6,12,0
2019-09-12,Rays,4,10,2,Rangers,6,11,0
2019-09-12,Athletics,3,6,1,Astros,2,6,0
2019-09-12,Reds,11,11,0,Mariners,5,11,0
2019-09-13,Pirates,8,13,0,Cubs,17,16,3
2019-09-13,Braves,5,12,0,Nationals,0,3,0
2019-09-13,Yankees,5,9,2,Blue Jays,6,13,1
2019-09-13,Orioles,6,10,0,Tigers,2,10,0
2019-09-13,Dodgers,9,11,0,Mets,2,5,0
2019-09-13,Athletics,14,14,2,Rangers,9,7,0
2019-09-13,Astros,4,7,1,Royals,1,5,0
2019-09-13,Brewers,0,2,0,Cardinals,10,8,0
2019-09-13,Padres,8,9,1,Rockies,10,14,1
2019-09-13,Reds,4,5,0,D-backs,3,7,1
2019-09-13,Rays,11,15,0,Angels,4,8,0
2019-09-13,White Sox,9,15,0,Mariners,7,12,1
2019-09-13,Marlins,0,4,0,Giants,1,9,0
2019-09-14,Twins,2,7,1,Indians,0,5,0
2019-09-14,Twins,9,8,0,Indians,5,8,1
2019-09-14,Pirates,1,8,0,Cubs,14,14,0
2019-09-14,Yankees,13,19,1,Blue Jays,3,9,1
2019-09-14,Braves,10,14,0,Nationals,1,6,2
2019-09-14,Orioles,4,10,0,Tigers,8,13,1
2019-09-14,Red Sox,2,6,0,Phillies,1,5,0
2019-09-14,Dodgers,0,3,0,Mets,3,3,0
2019-09-14,Astros,6,10,0,Royals,1,8,1
2019-09-14,Brewers,5,7,1,Cardinals,2,7,0
2019-09-14,Athletics,8,12,2,Rangers,6,12,2
2019-09-14,Reds,0,3,1,D-backs,1,1,1
2019-09-14,Padres,10,10,2,Rockies,11,12,1
2019-09-14,Marlins,4,7,0,Giants,2,8,1
2019-09-14,Rays,3,5,2,Angels,1,6,1
2019-09-14,White Sox,1,7,0,Mariners,2,6,0
2019-09-15,Red Sox,6,6,0,Phillies,3,7,1
2019-09-15,Yankees,4,6,0,Blue Jays,6,8,1
2019-09-15,Orioles,8,12,0,Tigers,2,12,0
2019-09-15,Twins,5,13,4,Indians,7,10,0
2019-09-15,Braves,0,4,0,Nationals,7,10,0
2019-09-15,Astros,12,16,0,Royals,3,12,0
2019-09-15,Brewers,7,12,1,Cardinals,6,5,1
2019-09-15,Pirates,6,14,1,Cubs,16,19,1
2019-09-15,Athletics,6,7,1,Rangers,1,5,0
2019-09-15,Padres,5,8,0,Rockies,10,12,0
2019-09-15,Marlins,1,5,1,Giants,2,7,1
2019-09-15,Rays,4,6,0,Angels,6,11,0
2019-09-15,Reds,3,6,2,D-backs,1,4,0
2019-09-15,White Sox,10,12,1,Mariners,11,17,1
2019-09-15,Dodgers,3,9,0,Mets,2,3,0
2019-09-16,Orioles,2,9,0,Tigers,5,7,0
2019-09-16,White Sox,3,6,2,Twins,5,10,1
2019-09-16,Padres,1,2,1,Brewers,5,8,0
2019-09-16,Nationals,2,5,1,Cardinals,4,5,0
2019-09-16,Reds,2,6,1,Cubs,8,10,0
2019-09-16,Mets,4,9,1,Rockies,9,13,0
2019-09-16,Marlins,5,8,2,D-backs,7,9,1
2019-09-16,Royals,6,11,0,Athletics,5,10,1
2019-09-17,Angels,0,6,0,Yankees,8,10,0
2019-09-17,Mariners,6,10,0,Pirates,0,8,0
2019-09-17,Blue Jays,8,12,1,Orioles,5,8,1
2019-09-17,Tigers,2,4,1,Indians,7,12,0
2019-09-17,Giants,7,14,0,Red Sox,6,14,1
2019-09-17,Phillies,5,9,0,Braves,4,8,0
2019-09-17,White Sox,8,20,0,Twins,9,15,1
2019-09-17,Padres,1,4,1,Brewers,3,4,0
2019-09-17,Nationals,6,12,2,Cardinals,2,6,0
2019-09-17,Reds,4,7,0,Cubs,2,5,0
2019-09-17,Rangers,1,6,0,Astros,4,7,0
2019-09-17,Mets,6,11,0,Rockies,1,6,0
2019-09-17,Marlins,12,17,0,D-backs,6,13,1
2019-09-17,Royals,1,6,0,Athletics,2,4,0
2019-09-17,Rays,5,6,1,Dodgers,7,6,2
2019-09-18,Nationals,1,9,0,Cardinals,5,8,2
2019-09-18,Mets,7,10,1,Rockies,4,11,0
2019-09-18,Royals,0,4,1,Athletics,1,5,0
2019-09-18,Marlins,4,10,1,D-backs,5,9,1
2019-09-18,Angels,3,10,0,Yankees,2,6,1
2019-09-18,Mariners,4,7,0,Pirates,1,6,0
2019-09-18,Blue Jays,11,15,1,Orioles,10,16,2
2019-09-18,Tigers,1,4,1,Indians,2,9,0
2019-09-18,Giants,11,15,0,Red Sox,3,6,1
2019-09-18,Phillies,4,4,3,Braves,1,5,0
2019-09-18,White Sox,3,10,0,Twins,1,3,0
2019-09-18,Padres,2,8,1,Brewers,1,3,0
2019-09-18,Reds,3,10,0,Cubs,2,4,1
2019-09-18,Rays,8,14,1,Dodgers,7,12,2
2019-09-18,Rangers,2,7,1,Astros,3,6,1
2019-09-19,Phillies,4,11,0,Braves,5,9,0
2019-09-19,Mariners,6,13,1,Pirates,5,11,3
2019-09-19,Giants,4,7,2,Red Sox,5,10,1
2019-09-19,Padres,1,5,1,Brewers,5,7,1
2019-09-19,Angels,1,5,0,Yankees,9,8,0
2019-09-19,Blue Jays,8,10,0,Orioles,4,8,0
2019-09-19,Tigers,0,9,0,Indians,7,12,1
2019-09-19,Cardinals,5,10,0,Cubs,4,6,1
2019-09-19,Royals,5,10,0,Twins,8,10,0
2019-09-20,Cardinals,2,4,1,Cubs,1,9,1
2019-09-20,Mariners,3,4,0,Orioles,5,8,1
2019-09-20,Blue Jays,4,7,0,Yankees,3,6,0
2019-09-20,Mets,8,10,0,Reds,1,7,1
2019-09-20,Red Sox,4,7,0,Rays,5,8,0
2019-09-20,Phillies,2,7,0,Indians,5,7,0
2019-09-20,White Sox,10,19,0,Tigers,1,7,3
2019-09-20,Nationals,6,7,2,Marlins,4,10,0
2019-09-20,Giants,0,4,0,Braves,6,7,1
2019-09-20,Angels,4,8,0,Astros,6,10,0
2019-09-20,Royals,3,7,0,Twins,4,5,1
2019-09-20,Pirates,1,6,1,Brewers,10,10,2
2019-09-20,Rangers,0,2,0,Athletics,8,9,0
2019-09-20,Rockies,5,10,1,Dodgers,12,13,0
2019-09-20,D-backs,9,7,1,Padres,0,3,2
2019-09-21,Blue Jays,2,6,0,Yankees,7,11,1
2019-09-21,Cardinals,9,13,0,Cubs,8,10,0
2019-09-21,Mets,2,3,1,Reds,3,9,1
2019-09-21,Red Sox,4,7,0,Rays,5,10,0
2019-09-21,White Sox,5,17,0,Tigers,3,11,0
2019-09-21,Nationals,10,16,1,Marlins,4,7,0
2019-09-21,Mariners,7,11,1,Orioles,6,8,1
2019-09-21,Angels,8,12,1,Astros,4,6,1
2019-09-21,Royals,12,16,1,Twins,5,9,1
2019-09-21,Phillies,9,10,2,Indians,4,5,1
2019-09-21,Pirates,1,6,2,Brewers,10,10,1
2019-09-21,Giants,1,7,0,Braves,8,5,2
2019-09-21,D-backs,4,8,2,Padres,2,5,0
2019-09-21,Rangers,3,8,2,Athletics,12,14,0
2019-09-21,Rockies,4,7,1,Dodgers,2,6,0
2019-09-22,Mariners,1,7,2,Orioles,2,3,0
2019-09-22,Blue Jays,3,9,0,Yankees,8,7,0
2019-09-22,Mets,6,9,0,Reds,3,6,0
2019-09-22,Red Sox,7,11,0,Rays,4,9,2
2019-09-22,White Sox,3,11,0,Tigers,6,12,0
2019-09-22,Nationals,3,6,2,Marlins,5,6,0
2019-09-22,Giants,4,10,0,Braves,1,5,2
2019-09-22,Angels,5,8,0,Astros,13,15,1
2019-09-22,Royals,8,12,0,Twins,12,13,1
2019-09-22,Pirates,3,4,0,Brewers,4,7,1
2019-09-22,Cardinals,3,7,0,Cubs,2,9,0
2019-09-22,Rangers,8,11,0,Athletics,3,11,0
2019-09-22,Rockies,4,8,0,Dodgers,7,11,1
2019-09-22,D-backs,4,8,0,Padres,6,10,0
2019-09-22,Phillies,1,5,3,Indians,10,9,0
2019-09-23,Phillies,2,5,0,Nationals,7,10,1
2019-09-23,Orioles,10,16,1,Blue Jays,11,13,0
2019-09-23,Red Sox,4,10,0,Rays,7,8,0
2019-09-23,Marlins,8,13,0,Mets,4,9,0
2019-09-23,Cardinals,9,9,1,D-backs,7,11,1
2019-09-24,Phillies,1,5,0,Nationals,4,7,0
2019-09-24,Phillies,5,6,0,Nationals,6,7,0
2019-09-24,Twins,4,8,0,Tigers,2,6,0
2019-09-24,Brewers,4,7,1,Reds,2,8,1
2019-09-24,Cubs,2,9,5,Pirates,9,10,0
2019-09-24,Orioles,11,15,0,Blue Jays,4,6,0
2019-09-24,Marlins,4,11,1,Mets,5,9,0
2019-09-24,Yankees,1,7,0,Rays,2,7,0
2019-09-24,Red Sox,12,14,0,Rangers,10,15,2
2019-09-24,Indians,11,12,0,White Sox,0,6,1
2019-09-24,Braves,6,11,1,Royals,9,12,1
2019-09-24,Cardinals,2,13,0,D-backs,3,13,2
2019-09-24,Rockies,8,12,1,Giants,5,8,1
2019-09-24,Athletics,2,6,0,Angels,3,10,0
2019-09-24,Dodgers,6,7,1,Padres,3,5,0
2019-09-24,Astros,3,5,0,Mariners,0,4,0
2019-09-25,Cardinals,7,10,2,D-backs,9,8,3
2019-09-25,Twins,5,9,2,Tigers,1,2,1
2019-09-25,Brewers,9,11,0,Reds,2,5,1
2019-09-25,Cubs,2,6,0,Pirates,4,9,1
2019-09-25,Phillies,2,8,1,Nationals,5,8,1
2019-09-25,Orioles,2,7,0,Blue Jays,3,5,0
2019-09-25,Marlins,3,4,1,Mets,10,12,1
2019-09-25,Yankees,0,1,1,Rays,4,9,0
2019-09-25,Red Sox,10,12,0,Rangers,3,7,1
2019-09-25,Indians,3,6,1,White Sox,8,14,0
2019-09-25,Braves,10,14,0,Royals,2,8,0
2019-09-25,Rockies,1,8,0,Giants,2,7,2
2019-09-25,Athletics,3,12,0,Angels,2,6,0
2019-09-25,Dodgers,6,10,2,Padres,4,7,0
2019-09-25,Astros,3,7,0,Mariners,0,2,0
2019-09-26,Brewers,5,5,1,Reds,3,9,0
2019-09-26,Twins,10,13,0,Tigers,4,13,2
2019-09-26,Red Sox,5,10,1,Rangers,7,7,1
2019-09-26,Dodgers,1,5,0,Padres,0,3,1
2019-09-26,Rockies,3,8,1,Giants,8,12,1
2019-09-26,Phillies,3,7,0,Nationals,6,9,0
2019-09-26,Cubs,5,6,2,Pirates,9,16,0
2019-09-26,Marlins,4,6,0,Mets,2,5,0
2019-09-26,Indians,0,4,0,White Sox,8,11,1
2019-09-26,Astros,3,12,1,Angels,4,7,0
2019-09-26,Athletics,3,6,0,Mariners,1,4,2
2019-09-28,Orioles,9,12,0,Red Sox,4,9,0
2019-09-28,Twins,4,9,0,Royals,3,7,0
2019-09-28,Rays,1,3,0,Blue Jays,4,8,0
2019-09-28,Tigers,1,5,1,White Sox,7,10,0
2019-09-28,Tigers,4,8,0,White Sox,3,8,1
2019-09-28,Indians,7,9,0,Nationals,10,11,0
2019-09-28,Dodgers,2,7,0,Giants,0,7,0
2019-09-28,Marlins,3,7,2,Phillies,9,10,0
2019-09-28,Reds,4,13,1,Pirates,2,5,1
2019-09-28,Cubs,8,16,1,Cardinals,6,6,0
2019-09-28,Braves,0,4,0,Mets,3,4,0
2019-09-28,Yankees,4,7,2,Rangers,9,9,0
2019-09-28,Padres,5,10,0,D-backs,6,5,0
2019-09-28,Brewers,2,8,0,Rockies,3,10,0
2019-09-28,Astros,6,6,0,Angels,3,5,0
2019-09-28,Athletics,1,6,0,Mariners,0,6,0
2019-09-29,Orioles,4,6,2,Red Sox,5,12,1
2019-09-29,Indians,2,6,0,Nationals,8,14,0
2019-09-29,Reds,3,8,0,Pirates,1,7,1
2019-09-29,Dodgers,9,12,0,Giants,0,3,0
2019-09-29,Marlins,4,7,1,Phillies,3,13,1
2019-09-29,Yankees,1,3,2,Rangers,6,10,0
2019-09-29,Astros,8,13,0,Angels,5,8,0
2019-09-29,Rays,3,9,0,Blue Jays,8,11,1
2019-09-29,Padres,0,8,1,D-backs,1,7,0
2019-09-29,Athletics,1,3,0,Mariners,3,7,0
2019-09-29,Braves,6,11,0,Mets,7,15,0
2019-09-29,Tigers,3,7,1,White Sox,5,4,0
2019-09-29,Brewers,3,7,2,Rockies,4,8,1
2019-09-29,Cubs,0,3,0,Cardinals,9,9,0
2019-09-29,Twins,4,6,0,Royals,5,9,0
